coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
3.0886348,0,12,1,1,-15888.23,20,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.6394924,0,12,1,1,-15888.23,15,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.2065966,0,12,1,1,-15888.23,7,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.8232486,0,12,1,1,-15888.23,4,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.4406818,0,12,1,1,-15888.23,10,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.6397175,0,12,1,1,-15888.23,3,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.1833276,0,12,1,1,-15888.23,5,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.0418583,0,12,1,1,-15888.23,1,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.428669,0,12,1,1,-15888.23,2,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.8234684,0,12,5,1,-15888.16,4,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.206787,0,12,5,1,-15888.16,7,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.0421013,0,12,5,1,-15888.16,1,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.64007,0,12,5,1,-15888.16,3,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
3.0883463,0,12,5,1,-15888.16,20,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.428783,0,12,5,1,-15888.16,2,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.4410676,0,12,5,1,-15888.16,10,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.183706,0,12,5,1,-15888.16,5,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
2.6395285,0,12,5,1,-15888.16,15,15176,1191,473,8.753361,182.8849,.7835709,2.873288,.0763428,.0506721
1.2563083,.10244485,14,1,1,-4352.966,2,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
2.7045674,.13437833,14,1,1,-4352.966,20,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.2757514,.13414633,14,1,1,-4352.966,4,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
.89089204,.10174223,14,1,1,-4352.966,1,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
2.2480039,.12422187,14,1,1,-4352.966,15,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.7632156,.14100624,14,1,1,-4352.966,5,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.3874709,.11646198,14,1,1,-4352.966,3,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.8955494,.13635873,14,1,1,-4352.966,10,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.8809184,.11809707,14,1,1,-4352.966,7,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
.89029341,.10182692,14,5,1,-4352.848,1,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.3875931,.11651935,14,5,1,-4352.848,3,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.7643925,.14100435,14,5,1,-4352.848,5,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.2750164,.13427439,14,5,1,-4352.848,4,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
2.2487033,.12405846,14,5,1,-4352.848,15,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.8959409,.13638548,14,5,1,-4352.848,10,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.8798912,.11809014,14,5,1,-4352.848,7,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.2569645,.10237677,14,5,1,-4352.848,2,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
2.7041876,.1348044,14,5,1,-4352.848,20,3600,420,154,6.431944,243.4392,1.363519,4.12667,.2445769,.0175
1.6940449,.13176281,15,1,1,-3853.87,5,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.4952968,.11113934,15,1,1,-3853.87,3,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.4318093,.13143783,15,1,1,-3853.87,15,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.9118196,.12506342,15,1,1,-3853.87,7,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.8525685,.14624802,15,1,1,-3853.87,20,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.7466981,.11877291,15,1,1,-3853.87,4,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
.88922429,.09256575,15,1,1,-3853.87,1,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.2443814,.12011098,15,1,1,-3853.87,10,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.2325957,.09875338,15,1,1,-3853.87,2,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.7447319,.11871511,15,5,1,-3853.137,4,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.239009,.11962631,15,5,1,-3853.137,10,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.8388147,.14455687,15,5,1,-3853.137,20,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
2.4273426,.13096014,15,5,1,-3853.137,15,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
.89086939,.09240752,15,5,1,-3853.137,1,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.2320103,.09863025,15,5,1,-3853.137,2,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.4931792,.11091847,15,5,1,-3853.137,3,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.6904237,.13143858,15,5,1,-3853.137,5,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.9059944,.12461038,15,5,1,-3853.137,7,4608,364,189,6.629557,108.6495,.6846333,2.304889,.2072553,.0405816
1.7038839,.20945657,16,1,1,-1709.506,4,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
2.2290886,.18733563,16,1,1,-1709.506,15,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.6102004,.17995269,16,1,1,-1709.506,7,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.5847021,.19278072,16,1,1,-1709.506,5,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
.91244329,.15479176,16,1,1,-1709.506,1,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
2.4930524,.2379722,16,1,1,-1709.506,20,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.0711548,.16167315,16,1,1,-1709.506,2,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.2484281,.17758562,16,1,1,-1709.506,3,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.9830744,.17989577,16,1,1,-1709.506,10,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
2.2255998,.18671149,16,5,1,-1709.302,15,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.5874598,.19315634,16,5,1,-1709.302,5,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.9849111,.17957569,16,5,1,-1709.302,10,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
.91184437,.15496426,16,5,1,-1709.302,1,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
2.4909847,.2375221,16,5,1,-1709.302,20,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
1.0708593,.16156159,16,5,1,-1709.302,2,2026,182,81,5.989635,77.20763,.952381,2.641407,.2472892,.2729516
