coef_dist,coef_dist_se,hrr,eta,converged,log_like,coef_m,coef_m_se,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi,rho,tot_spec,tot_pcp
-.06438644,.00406035,435,5,1,-3642.778,1.757e-24,0,2708,317,119,7.11743,90.37477,1.016605,2.700557,.1269053,.0487445,.8920098,59,273
-.0466052,.00503942,437,1,1,-1712.547,6.129e-26,0,1924,336,92,4.904366,341.8009,.7280813,2.062893,.2529046,.1767152,.9129761,21,252
-.0466052,.00503942,437,5,1,-1712.547,2.273e-35,0,1924,336,92,4.904366,341.8009,.7280813,2.062893,.2529046,.1767152,.9129761,21,252
-.07202487,.00715123,438,1,1,-923.6964,5.205e-36,0,1758,252,55,2.841297,158.2299,1.851592,2.637356,.5615324,.019909,.9094698,17,205
-.07202487,.00715123,438,5,1,-923.6964,1.502e-56,0,1758,252,55,2.841297,158.2299,1.851592,2.637356,.5615324,.019909,.9094698,17,205
-.05250477,.00339156,439,1,1,-7814.146,.01823489,.2405201,10386,856,210,4.150588,332.6735,.9575223,1.989156,.2178254,.2157712,.9175519,31,664
-.05249752,.00339369,439,5,1,-7814.149,2.100e-14,1.24e-11,10386,856,210,4.150588,332.6735,.9575223,1.989156,.2178254,.2157712,.9175519,31,664
-.04582345,.00200395,440,1,1,-7347.695,.02382309,.2102334,7790,565,204,6.139923,81.17185,.9279988,2.384814,.0681801,.1804878,.9136521,44,382
-.04582461,.00200183,440,5,1,-7347.703,.00603162,.2518739,7790,565,204,6.139923,81.17185,.9279988,2.384814,.0681801,.1804878,.9136521,44,382
-.01225405,.01105444,441,1,1,-2616.967,2.716e-20,0,2979,335,66,3.365895,363.2909,1.035139,2.174178,.3023978,.278617,.9114788,15,265
-.01225405,.01105444,441,5,1,-2616.967,5.121e-40,0,2979,335,66,3.365895,363.2909,1.035139,2.174178,.3023978,.278617,.9114788,15,265
-.05481306,.0074996,442,1,1,-312.3934,.58548113,.8278679,1144,130,55,5.333042,117.5075,.9254202,1.836123,.2817956,.0305944,.9075503,14,79
-.05488958,.00747634,442,5,1,-312.1888,1.5863656,1.644577,1144,130,55,5.333042,117.5075,.9254202,1.836123,.2817956,.0305944,.9075503,14,79
-.06727429,.00302945,443,1,1,-4060.211,.24330804,.2375808,3572,311,156,6.758958,55.37941,.7137834,2.214527,.0752655,.0414334,.9006996,37,247
-.06726442,.00302734,443,5,1,-4060.418,.37798015,.4480416,3572,311,156,6.758958,55.37941,.7137834,2.214527,.0752655,.0414334,.9006996,37,247
-.0643439,.00569871,445,1,1,-1170.385,2.086e-18,0,1684,141,75,5.263064,52.2718,.8180565,2.329952,.175071,.0587886,.9086763,20,112
-.0643439,.00569871,445,5,1,-1170.385,6.932e-43,0,1684,141,75,5.263064,52.2718,.8180565,2.329952,.175071,.0587886,.9086763,20,112
-.03526705,.00662944,446,1,1,-786.4869,3.768e-25,0,630,132,55,3.812698,41.9377,.8930693,1.886943,.1112774,.3047619,.9129367,21,97
-.03526705,.00662944,446,5,1,-786.4869,2.208e-38,0,630,132,55,3.812698,41.9377,.8930693,1.886943,.1112774,.3047619,.9129367,21,97
-.03845476,0,447,1,1,-1483.947,.12072132,0,1958,217,83,4.105209,65.75885,.9391657,2.045641,.1828521,.2574055,.9072567,21,145
-.03841791,0,447,5,1,-1483.449,.73255999,0,1958,217,83,4.105209,65.75885,.9391657,2.045641,.1828521,.2574055,.9072567,21,145
-.02353649,.00272187,448,1,1,-806.2294,1.1076119,.6552035,1381,138,54,3.705286,78.816,1.018167,1.77342,.2299297,.6719768,.9018564,22,108
-.02369174,.00273751,448,5,1,-806.7654,1.8616153,1.164536,1381,138,54,3.705286,78.816,1.018167,1.77342,.2299297,.6719768,.9018564,22,108
-.06007074,.00215514,449,1,1,-4625.449,0,0,5754,517,135,4.814043,89.64933,1.29092,2.298919,.0992006,.5427529,.9107774,60,428
-.06009561,.00216302,449,5,1,-4625.546,4.843e-17,0,5754,517,135,4.814043,89.64933,1.29092,2.298919,.0992006,.5427529,.9107774,60,428
-.03260172,.00478345,450,1,1,-885.4812,8.920e-14,0,1629,246,100,3.754451,86.90265,1.081897,1.81678,.1655789,.4511971,.9109994,28,177
-.03260172,.00478345,450,5,1,-885.4812,4.909e-25,0,1629,246,100,3.754451,86.90265,1.081897,1.81678,.1655789,.4511971,.9109994,28,177
-.06162977,.00210901,451,1,1,-19809.34,0,0,14620,1146,250,5.530917,185.0984,1.13752,2.55013,.0842737,.3322161,.8976496,84,991
-.06161583,.00211119,451,5,1,-19810.02,2.416e-16,0,14620,1146,250,5.530917,185.0984,1.13752,2.55013,.0842737,.3322161,.8976496,84,991
-.02504028,.00596602,452,1,1,-906.5216,.50262848,.6046865,834,119,59,4.919664,84.36899,2.013393,3.108173,.1450552,.4292566,.9183024,30,97
-.02496684,.00598553,452,5,1,-906.1074,1.5100523,1.331616,834,119,59,4.919664,84.36899,2.013393,3.108173,.1450552,.4292566,.9183024,30,97
-.03954356,.00439291,456,1,1,-545.9826,1.625e-25,0,1025,112,59,3.832195,82.41569,.9221491,2.183154,.2337057,.2829268,.9083647,8,79
-.03954356,.00439291,456,5,1,-545.9826,7.521e-53,0,1025,112,59,3.832195,82.41569,.9221491,2.183154,.2337057,.2829268,.9083647,8,79
,,10,,,,,,988,,,,,,,,,.90006,17,84
,,103,,,,,,6229,,,,,,,,,.9059936,47,522
,,152,,,,,,1138,,,,,,,,,.9133253,17,69
,,221,,,,,,513,,,,,,,,,.8801792,18,75
,,274,,,,,,2808,,,,,,,,,.9073492,28,175
,,275,,,,,,711,,,,,,,,,.9256282,10,44
,,280,,,,,,2256,,,,,,,,,.8944783,18,161
,,293,,,,,,2496,,,,,,,,,.9089668,25,237
,,312,,,,,,4439,,,,,,,,,.8997015,44,429
,,321,,,,,,541,,,,,,,,,.9202669,8,67
,,324,,,,,,373,,,,,,,,,.8943155,4,35
,,379,,,,,,4467,,,,,,,,,.8960624,47,324
,,412,,,,,,7653,,,,,,,,,.9091015,63,425
,,423,,,,,,4153,,,,,,,,,.9035254,52,385
,,428,,,,,,1111,,,,,,,,,.9021395,13,127
,,444,,,,,,1409,,,,,,,,,.8902523,22,103
,,457,,,,,,570,,,,,,,,,.8853446,20,72
