rep,config_id,true_alpha,base_failure_rate,failure_sd,eta,alpha_hat,alpha_se,pi_hat,converged,n_patients,n_specs
33,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,379,20
34,40,0.05,0.09,0.03,1,1.0615304414910596,0.7018148067075238,-0.06815923810971286,TRUE,331,20
35,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,347,20
36,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,355,20
37,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,331,20
38,40,0.05,0.09,0.03,1,0.39040097044178207,0.6034904794372402,-0.07376578606395696,TRUE,350,20
39,40,0.05,0.09,0.03,1,0.32866318427070446,0.5696878374593075,-0.0695748860834442,TRUE,391,20
40,40,0.05,0.09,0.03,1,0.8139525340595325,1.2014131817324742,-0.07881616493310244,TRUE,348,20
41,40,0.05,0.09,0.03,1,1.4920545097102842,0.6849279612402016,-0.08781234226479975,TRUE,339,20
42,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,374,20
43,40,0.05,0.09,0.03,1,0.583445619693263,0.8179733473251934,-0.07623626835243819,TRUE,376,20
44,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,376,20
45,40,0.05,0.09,0.03,1,1.013582754243821,0.653910282290816,-0.05994686026865445,TRUE,348,20
46,40,0.05,0.09,0.03,1,0.8390078263717303,0.9604255509807904,-0.06460426145981046,TRUE,336,20
47,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,347,20
48,40,0.05,0.09,0.03,1,0.8043970535557858,0.7121374191843104,-0.06184222851014112,TRUE,319,20
49,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,332,20
50,40,0.05,0.09,0.03,1,NA,NA,NA,FALSE,378,20
1,41,0.05,0.15,0.03,1,0,NA,NA,FALSE,349,20
2,41,0.05,0.15,0.03,1,0.06482915324979151,0.5070423307776801,-0.07630983881757199,TRUE,350,20
3,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,393,20
4,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,319,20
5,41,0.05,0.15,0.03,1,0.011421856418447209,0.5002408140967859,-0.07290583012066731,TRUE,363,20
6,41,0.05,0.15,0.03,1,0.4070302970835341,0.48364514203713876,-0.07509493425956985,TRUE,340,20
7,41,0.05,0.15,0.03,1,0,0,-0.057790921878799514,TRUE,364,20
8,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,362,20
9,41,0.05,0.15,0.03,1,0.21185130192151944,0.5590247304829613,-0.06109528094014723,TRUE,376,20
10,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,352,20
11,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,363,20
12,41,0.05,0.15,0.03,1,0.06408708505839075,0.5719150884887436,-0.07396489716109499,TRUE,364,20
13,41,0.05,0.15,0.03,1,0.27842434179303355,0.5104462558737789,-0.09229356934597938,TRUE,365,20
14,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,352,20
15,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,331,20
16,41,0.05,0.15,0.03,1,0.5933373638074398,0.5081015257082109,-0.0865806675746377,TRUE,356,20
17,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,367,20
18,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,356,20
19,41,0.05,0.15,0.03,1,0.13141350958245887,0.4803853305305494,-0.08459885506075934,TRUE,345,20
20,41,0.05,0.15,0.03,1,0.16465032304710359,0.5813719679519366,-0.07174844998938461,TRUE,353,20
21,41,0.05,0.15,0.03,1,0.303865137703094,0.5404796568396931,-0.07257895907554203,TRUE,343,20
22,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,377,20
23,41,0.05,0.15,0.03,1,0.33866124640250445,0.558917234306589,-0.08051676880495319,TRUE,338,20
24,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,322,20
25,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,347,20
26,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,369,20
27,41,0.05,0.15,0.03,1,0.4244326082792545,0.4903506570336062,-0.07014795521450874,TRUE,394,20
28,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,358,20
29,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,371,20
30,41,0.05,0.15,0.03,1,0.30526838292413305,0.6131814077434419,-0.0920641527509391,TRUE,357,20
31,41,0.05,0.15,0.03,1,0.9021101449417546,0.5335038719609282,-0.0840536417784143,TRUE,369,20
32,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,363,20
33,41,0.05,0.15,0.03,1,0,NA,NA,FALSE,369,20
34,41,0.05,0.15,0.03,1,0.30035529850938797,0.5134090424943416,-0.0640717623738032,TRUE,353,20
35,41,0.05,0.15,0.03,1,0.07434265191627827,0.48150908442102724,-0.06920042960408772,TRUE,372,20
36,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,325,20
37,41,0.05,0.15,0.03,1,0.9767348459150731,0.6950751239188993,-0.07045502038572936,TRUE,380,20
38,41,0.05,0.15,0.03,1,0.16093988530704403,0.5074665153923652,-0.06985656859226012,TRUE,391,20
39,41,0.05,0.15,0.03,1,0.29221957055803927,0.5802363189987133,-0.08078312956336924,TRUE,334,20
40,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,391,20
41,41,0.05,0.15,0.03,1,0.2396428761886017,0.5406875050538731,-0.05964530432105905,TRUE,332,20
42,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,356,20
43,41,0.05,0.15,0.03,1,0.372142908343318,0.559398307733102,-0.060124535878135515,TRUE,327,20
44,41,0.05,0.15,0.03,1,0.7436627683086493,0.5534063857330089,-0.07503896331363076,TRUE,343,20
45,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,365,20
46,41,0.05,0.15,0.03,1,0.3370945355473638,0.44182978843681386,-0.07239871363492881,TRUE,365,20
47,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,332,20
48,41,0.05,0.15,0.03,1,0.5444529148120301,0.5373514204835842,-0.10705517530448931,TRUE,368,20
49,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,375,20
50,41,0.05,0.15,0.03,1,NA,NA,NA,FALSE,370,20
1,42,0.05,0.2,0.03,1,0,NA,NA,FALSE,343,20
2,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,346,20
3,42,0.05,0.2,0.03,1,0.3474956231658259,0.4325197893802955,-0.07216740929924183,TRUE,377,20
4,42,0.05,0.2,0.03,1,0.13314197519364124,0.390027512273076,-0.07962094373697226,TRUE,381,20
5,42,0.05,0.2,0.03,1,0.6479681544465696,0.49914012816442027,-0.05340685712542494,TRUE,378,20
6,42,0.05,0.2,0.03,1,0.37789668805881793,0.5034845233275965,-0.07432519991455813,TRUE,340,20
7,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,357,20
8,42,0.05,0.2,0.03,1,0.32070361485699156,0.4731921430487164,-0.07727863572157692,TRUE,363,20
9,42,0.05,0.2,0.03,1,0.5822652967753469,0.4485745157236992,-0.08687662976587884,TRUE,362,20
10,42,0.05,0.2,0.03,1,0.19972506070427654,0.4838428807742504,-0.0698658218842552,TRUE,361,20
11,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,347,20
12,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,388,20
13,42,0.05,0.2,0.03,1,0.28323034176397804,0.4601717961058115,-0.07219843012913807,TRUE,393,20
14,42,0.05,0.2,0.03,1,0.25460623901948,0.5653436439566383,-0.06645461742498164,TRUE,343,20
15,42,0.05,0.2,0.03,1,0.3800901498327282,0.41034808068196243,-0.06891564752819604,TRUE,391,20
16,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,333,20
17,42,0.05,0.2,0.03,1,0.7192817616243273,0.4432636777256009,-0.05927965502437282,TRUE,384,20
18,42,0.05,0.2,0.03,1,0.0167986535631763,0.5010787539586117,-0.07817939587131677,TRUE,347,20
19,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,343,20
20,42,0.05,0.2,0.03,1,0.6913781844041585,0.44944013462357446,-0.0790788382869854,TRUE,368,20
21,42,0.05,0.2,0.03,1,0.30178271992955535,0.43929567636919015,-0.07712720600641311,TRUE,395,20
22,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,369,20
23,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,339,20
24,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,356,20
25,42,0.05,0.2,0.03,1,0.4295106488784795,0.45498188758843544,-0.06369322067346529,TRUE,382,20
26,42,0.05,0.2,0.03,1,0.592698279137932,0.4868905462920505,-0.0594862304039055,TRUE,365,20
27,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,339,20
28,42,0.05,0.2,0.03,1,0.7329361502363159,0.40782938260488383,-0.07226117553750684,TRUE,361,20
29,42,0.05,0.2,0.03,1,0.1328838342558668,0.4280420328249271,-0.08736829003178094,TRUE,376,20
30,42,0.05,0.2,0.03,1,0.31687587004717105,0.5358673587150568,-0.06876238312970927,TRUE,340,20
31,42,0.05,0.2,0.03,1,0.714509628374813,0.5234537482443135,-0.0759544323888616,TRUE,338,20
32,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,382,20
33,42,0.05,0.2,0.03,1,0,0,-0.0893988434454768,TRUE,359,20
34,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,409,20
35,42,0.05,0.2,0.03,1,0.16456907962206682,0.4205591027533065,-0.07239741977537148,TRUE,398,20
36,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,389,20
37,42,0.05,0.2,0.03,1,0.05485499837125518,0.4189226924598846,-0.09026383485962251,TRUE,357,20
38,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,370,20
39,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,383,20
40,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,363,20
41,42,0.05,0.2,0.03,1,0.06385046479011573,0.4883102032042459,-0.06770330693564651,TRUE,373,20
42,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,365,20
43,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,372,20
44,42,0.05,0.2,0.03,1,0.8569073308784868,0.5040946878561792,-0.06763174687574681,TRUE,345,20
45,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,341,20
46,42,0.05,0.2,0.03,1,0.41533447113163147,0.5138575584300478,-0.06082035251662154,TRUE,388,20
47,42,0.05,0.2,0.03,1,0,NA,NA,FALSE,365,20
48,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,376,20
49,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,336,20
50,42,0.05,0.2,0.03,1,NA,NA,NA,FALSE,379,20
1,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,343,20
2,43,0.05,0.09,0.05,1,0.31621486134829707,0.5492362520007421,-0.09192126051326556,TRUE,359,20
3,43,0.05,0.09,0.05,1,0.38838644985993287,0.8009713577303672,-0.08094200034640395,TRUE,370,20
4,43,0.05,0.09,0.05,1,0.5237500064622377,0.6685931307880388,-0.07484465853901599,TRUE,361,20
5,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,368,20
6,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,368,20
7,43,0.05,0.09,0.05,1,0.06952921943283501,0.6450031571084518,-0.07886209775812532,TRUE,377,20
8,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,379,20
9,43,0.05,0.09,0.05,1,0.73278387709572,0.6494014913722567,-0.08005979697081372,TRUE,352,20
10,43,0.05,0.09,0.05,1,0.04933678034627691,0.8016608841156866,-0.06965947416029793,TRUE,372,20
11,43,0.05,0.09,0.05,1,0.9496173804576152,0.7232476770553409,-0.088737364878908,TRUE,366,20
12,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,322,20
13,43,0.05,0.09,0.05,1,0,NA,NA,FALSE,339,20
14,43,0.05,0.09,0.05,1,0.6454629017497392,0.6686062303639001,-0.07596157552784746,TRUE,401,20
15,43,0.05,0.09,0.05,1,1.6122104518714637,0.7184902452081077,-0.07595875150642734,TRUE,356,20
16,43,0.05,0.09,0.05,1,0.07760062303321807,0.5862665494475108,-0.08118543585164377,TRUE,349,20
17,43,0.05,0.09,0.05,1,0.6868429632922378,0.7037260497936922,-0.07033249569469509,TRUE,352,20
18,43,0.05,0.09,0.05,1,0,0,-0.07584285979813843,TRUE,378,20
19,43,0.05,0.09,0.05,1,0.4985868731525283,0.764255546404186,-0.07178743142929757,TRUE,390,20
20,43,0.05,0.09,0.05,1,1.9005564188255026,0.8752376480947893,-0.07586091939301579,TRUE,384,20
21,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,355,20
22,43,0.05,0.09,0.05,1,3.060919002620222e-4,0.6555209373340577,-0.06458157465859896,TRUE,340,20
23,43,0.05,0.09,0.05,1,0.6307265427007379,0.6756552833139657,-0.07490046384617118,TRUE,344,20
24,43,0.05,0.09,0.05,1,0,NA,NA,FALSE,384,20
25,43,0.05,0.09,0.05,1,0.5904634449682897,0.7646194663656587,-0.07147091644776528,TRUE,358,20
26,43,0.05,0.09,0.05,1,0.24330434162050454,0.6874780927878201,-0.06854971271118873,TRUE,383,20
27,43,0.05,0.09,0.05,1,0.8407113454916347,0.7582768506408928,-0.06310917302608715,TRUE,344,20
28,43,0.05,0.09,0.05,1,1.120437645283246,0.6142009028700768,-0.07189675882127669,TRUE,380,20
29,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,366,20
30,43,0.05,0.09,0.05,1,0.18624985146725806,0.6593296466905941,-0.05562067255055544,TRUE,370,20
31,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,343,20
32,43,0.05,0.09,0.05,1,0,0,-0.08341790865027694,TRUE,372,20
33,43,0.05,0.09,0.05,1,0.3763332270829952,0.6025151843873658,-0.08094881127282565,TRUE,381,20
34,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,342,20
35,43,0.05,0.09,0.05,1,0.5682901497305486,0.6162701894678764,-0.07506981036089966,TRUE,367,20
36,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,387,20
37,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,348,20
38,43,0.05,0.09,0.05,1,0.34672396629450736,0.8634736610459626,-0.06485287883781148,TRUE,343,20
39,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,365,20
40,43,0.05,0.09,0.05,1,0.4311565718424362,0.8556761668602596,-0.06064363684364322,TRUE,358,20
41,43,0.05,0.09,0.05,1,0.6088795770493876,0.5968951536456926,-0.07359340367874968,TRUE,386,20
42,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,353,20
43,43,0.05,0.09,0.05,1,0.28710172071903134,0.8633878630736495,-0.08733756576531436,TRUE,356,20
44,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,377,20
45,43,0.05,0.09,0.05,1,0.21728986677919054,0.6764255238318619,-0.08344177905854193,TRUE,360,20
46,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,350,20
47,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,361,20
48,43,0.05,0.09,0.05,1,0.14185380305174175,0.7962227059406953,-0.07473285051892353,TRUE,389,20
49,43,0.05,0.09,0.05,1,NA,NA,NA,FALSE,348,20
50,43,0.05,0.09,0.05,1,0.40432503281970866,1.0244868665467128,-0.08037762077458234,TRUE,331,20
1,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,373,20
2,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,361,20
3,44,0.05,0.15,0.05,1,0.6809418359994889,0.5606293225488036,-0.0747720143263212,TRUE,329,20
4,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,398,20
5,44,0.05,0.15,0.05,1,0.6551256045583812,0.5026443793256915,-0.07538949973213177,TRUE,397,20
6,44,0.05,0.15,0.05,1,0.6997943855271144,0.5878605444628793,-0.07591735453231548,TRUE,383,20
7,44,0.05,0.15,0.05,1,0.6681274868624039,0.515821786454809,-0.06554120571605568,TRUE,375,20
8,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,356,20
9,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,388,20
10,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,350,20
11,44,0.05,0.15,0.05,1,0.6611661517214843,0.6290927915526726,-0.06877706554971787,TRUE,355,20
12,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,350,20
13,44,0.05,0.15,0.05,1,0.14883361802489903,0.541239613727601,-0.07140735960338486,TRUE,336,20
14,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,338,20
15,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,364,20
16,44,0.05,0.15,0.05,1,0,NA,NA,FALSE,332,20
17,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,409,20
18,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,394,20
19,44,0.05,0.15,0.05,1,0.9106471630062476,0.5884075156246292,-0.060069941378515,TRUE,352,20
20,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,357,20
21,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,370,20
22,44,0.05,0.15,0.05,1,0,NA,NA,FALSE,352,20
23,44,0.05,0.15,0.05,1,0.18244725661472497,0.7241238607803009,-0.08860594569812441,TRUE,350,20
24,44,0.05,0.15,0.05,1,0.1390415463122508,0.5364423198436443,-0.05304154370042,TRUE,350,20
25,44,0.05,0.15,0.05,1,0.04775788447989583,0.5184299495717196,-0.07311096173420922,TRUE,358,20
26,44,0.05,0.15,0.05,1,0.23632875042780271,0.5689538032009871,-0.08238700468475257,TRUE,350,20
27,44,0.05,0.15,0.05,1,0.3597474593709156,0.6191102267097999,-0.07162007707579794,TRUE,369,20
28,44,0.05,0.15,0.05,1,0.23715559970997563,0.5394943912281783,-0.06971718271571592,TRUE,372,20
29,44,0.05,0.15,0.05,1,0.7195244341322641,0.49576692985625676,-0.06948118750432863,TRUE,361,20
30,44,0.05,0.15,0.05,1,0.22255435478620447,0.4535640089232118,-0.09960497191620102,TRUE,334,20
31,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,355,20
32,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,351,20
33,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,328,20
34,44,0.05,0.15,0.05,1,0.48678279954408615,0.5256030852226876,-0.07715973956972536,TRUE,363,20
35,44,0.05,0.15,0.05,1,0.8156446206678951,0.5950445746677586,-0.061037215559434345,TRUE,346,20
36,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,358,20
37,44,0.05,0.15,0.05,1,0.9783973315310018,0.5568297248104443,-0.06850970450440214,TRUE,346,20
38,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,382,20
39,44,0.05,0.15,0.05,1,0.14789945808946817,0.4685368344623472,-0.07523889500468874,TRUE,350,20
40,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,382,20
41,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,363,20
42,44,0.05,0.15,0.05,1,0.6377104416977437,0.5195793044329002,-0.09348135716738008,TRUE,390,20
43,44,0.05,0.15,0.05,1,0.23825077193901967,0.4379887925367891,-0.08191187384084742,TRUE,367,20
44,44,0.05,0.15,0.05,1,0.2436163650243002,0.5510914741053391,-0.0795960244900417,TRUE,340,20
45,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,344,20
46,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,372,20
47,44,0.05,0.15,0.05,1,NA,NA,NA,FALSE,343,20
48,44,0.05,0.15,0.05,1,1.9939167229680692,0.6092286971482818,-0.0668414801160621,TRUE,324,20
49,44,0.05,0.15,0.05,1,0.39542260040635613,0.5511542945705228,-0.06764005121562443,TRUE,373,20
50,44,0.05,0.15,0.05,1,0.15966065705332272,0.4912378140891692,-0.07177513625830989,TRUE,364,20
1,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,358,20
2,45,0.05,0.2,0.05,1,0.32782150112536484,0.5053197824548321,-0.06910056910193729,TRUE,387,20
3,45,0.05,0.2,0.05,1,0.23443109504890963,0.5163175822577265,-0.0961558098326462,TRUE,362,20
4,45,0.05,0.2,0.05,1,0.6417197606176256,0.4733817228923655,-0.06371128229322778,TRUE,358,20
5,45,0.05,0.2,0.05,1,0.4021086048268496,0.47316673053946495,-0.07214475854943782,TRUE,353,20
6,45,0.05,0.2,0.05,1,0.33217066118960337,0.4360106301187137,-0.10212018618329465,TRUE,375,20
7,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,369,20
8,45,0.05,0.2,0.05,1,0.3182157541609968,0.4500554555363161,-0.08035754750109056,TRUE,348,20
9,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,402,20
10,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,377,20
11,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,365,20
12,45,0.05,0.2,0.05,1,0.19808918959555116,0.48266613852727086,-0.06923977003475831,TRUE,331,20
13,45,0.05,0.2,0.05,1,0.25834631252576873,0.45322344148636406,-0.06897747626286642,TRUE,378,20
14,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,343,20
15,45,0.05,0.2,0.05,1,1.1588492971600857,0.449928059128129,-0.07914154533914283,TRUE,341,20
16,45,0.05,0.2,0.05,1,0.17014637977137842,0.4046342161662646,-0.06716419552205377,TRUE,351,20
17,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,377,20
18,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,347,20
19,45,0.05,0.2,0.05,1,0.34384696790623676,0.45166237868701786,-0.0861259532986139,TRUE,353,20
20,45,0.05,0.2,0.05,1,0.9673873758065148,0.45384068394916566,-0.06431177342776544,TRUE,349,20
21,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,362,20
22,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,342,20
23,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,377,20
24,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,342,20
25,45,0.05,0.2,0.05,1,0.6867889061107556,0.5257676023360949,-0.05721907259827462,TRUE,355,20
26,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,376,20
27,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,385,20
28,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,390,20
29,45,0.05,0.2,0.05,1,0.30534619097103827,0.5885668178917008,-0.0789966626479293,TRUE,363,20
30,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,333,20
31,45,0.05,0.2,0.05,1,0.6127746167826549,0.4944020313450999,-0.09093722966998383,TRUE,341,20
32,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,370,20
33,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,398,20
34,45,0.05,0.2,0.05,1,0.4898134485100473,0.49226166565045043,-0.05991176972257977,TRUE,357,20
35,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,366,20
36,45,0.05,0.2,0.05,1,0.047002534031358664,0.5141103449515202,-0.07413763270919757,TRUE,354,20
37,45,0.05,0.2,0.05,1,0.025468505611820624,0.5296579635186808,-0.07477212086393105,TRUE,355,20
38,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,379,20
39,45,0.05,0.2,0.05,1,0.2479354441446024,0.43927223624135514,-0.0633656251397033,TRUE,335,20
40,45,0.05,0.2,0.05,1,0.025562320092050086,0.4480854770934127,-0.06641213716460262,TRUE,360,20
41,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,368,20
42,45,0.05,0.2,0.05,1,0.6947288556957588,0.5384688070215471,-0.07630282670972509,TRUE,327,20
43,45,0.05,0.2,0.05,1,0.21024645146423399,0.4043646528668258,-0.07295464559605039,TRUE,380,20
44,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,362,20
45,45,0.05,0.2,0.05,1,0.3151078523911498,0.4939345340537269,-0.055571873899756895,TRUE,343,20
46,45,0.05,0.2,0.05,1,0.43521352206281755,0.49655888645357626,-0.07819051963544693,TRUE,376,20
47,45,0.05,0.2,0.05,1,0.17021560515886036,0.47805995884093055,-0.06783512914832487,TRUE,366,20
48,45,0.05,0.2,0.05,1,0.25361750369272834,0.5192189678960933,-0.06890639232804854,TRUE,362,20
49,45,0.05,0.2,0.05,1,NA,NA,NA,FALSE,385,20
50,45,0.05,0.2,0.05,1,0.24285408998776303,0.4134808127455566,-0.07308415388931157,TRUE,368,20
1,46,0.05,0.09,0.08,1,1.0304736687479807,0.821563898306816,-0.0897583867368836,TRUE,365,20
2,46,0.05,0.09,0.08,1,0.293438457195515,0.5749581381962771,-0.08904902708817587,TRUE,333,20
3,46,0.05,0.09,0.08,1,0.18639430651596176,0.6000003202254365,-0.0903919048589444,TRUE,348,20
4,46,0.05,0.09,0.08,1,0.32263242837623046,0.566865834631544,-0.09372451676360896,TRUE,381,20
5,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,351,20
6,46,0.05,0.09,0.08,1,0.08682135506992035,0.5371635480973515,-0.07475125594980536,TRUE,383,20
7,46,0.05,0.09,0.08,1,0.43393192476278114,0.652209124578484,-0.07129181975797892,TRUE,376,20
8,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,352,20
9,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,361,20
10,46,0.05,0.09,0.08,1,0.0389814145040672,0.6371576029731312,-0.07172056475383744,TRUE,363,20
11,46,0.05,0.09,0.08,1,0.7177665639429792,0.7453923946946133,-0.08003222195715708,TRUE,358,20
12,46,0.05,0.09,0.08,1,0.03613210530922939,0.5805764896810831,-0.08319649739696278,TRUE,372,20
13,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,342,20
14,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,367,20
15,46,0.05,0.09,0.08,1,0.01756780056513569,0.6465697611235556,-0.07153571592676886,TRUE,346,20
16,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,385,20
17,46,0.05,0.09,0.08,1,0.047815544606551706,0.7759329116588585,-0.08237026393923468,TRUE,355,20
18,46,0.05,0.09,0.08,1,0.1419254668658561,0.9395839152005692,-0.07285065504253495,TRUE,339,20
19,46,0.05,0.09,0.08,1,0.18057183613349154,0.6529727419974916,-0.06504364452037253,TRUE,318,20
20,46,0.05,0.09,0.08,1,0.5237218696377974,1.0111045203297804,-0.07509196994118247,TRUE,342,20
21,46,0.05,0.09,0.08,1,0.1971793882863814,0.8385174096392146,-0.07923087206931591,TRUE,363,20
22,46,0.05,0.09,0.08,1,1.018410892173712,1.0054466907812272,-0.06740473721791064,TRUE,332,20
23,46,0.05,0.09,0.08,1,0.6090479902669912,0.5074401288538533,-0.06590743742530593,TRUE,355,20
24,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,355,20
25,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,326,20
26,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,353,20
27,46,0.05,0.09,0.08,1,0.009131023790572053,0.6531071001602037,-0.05852898133568902,TRUE,383,20
28,46,0.05,0.09,0.08,1,2.851174335614656,0.9032074722291228,-0.08037027233309603,TRUE,361,20
29,46,0.05,0.09,0.08,1,0.32078140897231305,0.6709457767933994,-0.09757283817429248,TRUE,373,20
30,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,348,20
31,46,0.05,0.09,0.08,1,NA,NA,NA,FALSE,376,20
32,46,0.05,0.09,0.08,1,0.5633227804367051,0.6496092175506328,-0.0691781490160718,TRUE,370,20
33,46,0.05,0.09,0.08,1,0.3021906178373025,0.47137646882541434,-0.06598166123846486,TRUE,363,20
34,46,0.05,0.09,0.08,1,0.16282541533973494,0.6972500119474377,-0.05550070973498162,TRUE,361,20
