coef_dist,coef_dist_se,hrr,eta,converged,log_like,coef_m,coef_m_se,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi,rho,tot_spec,tot_pcp
-.04688087,.0076278,446,1,1,-830.1713,,,630,132,111,5.785714,11.84219,.8605769,1.89172,.1112774,.3047619,.9130208,44,92
-.04688087,.0076278,446,5,1,-830.1713,,,630,132,111,5.785714,11.84219,.8605769,1.89172,.1112774,.3047619,.9130208,44,92
-.06092998,.00615065,447,1,1,-2978.045,.16224704,.3839581,1958,217,162,8.730337,14.67438,.6191155,2.052308,.1828521,.2574055,.9080515,40,142
-.06091879,.00615846,447,5,1,-2978.037,.36852044,.8094954,1958,217,162,8.730337,14.67438,.6191155,2.052308,.1828521,.2574055,.9080515,40,142
-.01700743,.00272679,448,1,1,-1633.232,.90838883,.3539093,1381,138,111,7.350471,17.35157,.5665666,1.786492,.2299297,.6719768,.9023485,35,106
-.01699867,.00271631,448,5,1,-1634.23,1.5165877,.8083389,1381,138,111,7.350471,17.35157,.5665666,1.786492,.2299297,.6719768,.9023485,35,106
-.06409587,.00227829,449,1,1,-8095.749,.10149476,.27647,5754,517,303,9.083073,15.53787,.5469613,2.317405,.0992006,.5427529,.9070594,125,410
-.06409269,.00227921,449,5,1,-8095.831,.0506038,.5984018,5754,517,303,9.083073,15.53787,.5469613,2.317405,.0992006,.5427529,.9070594,125,410
-.04099343,.0039573,450,1,1,-1705.052,0,0,1629,246,200,6.685697,11.45628,.4368291,1.833436,.1655789,.4511971,.9130719,66,173
-.04094841,.00395075,450,5,1,-1705.034,.31487867,1.053398,1629,246,200,6.685697,11.45628,.4368291,1.833436,.1655789,.4511971,.9130719,66,173
-.07360274,.00197058,451,1,1,-33665.53,.04374796,.1399829,14620,1146,548,10.89439,24.7436,.567075,2.570114,.0842737,.3322161,.8952579,220,951
-.07360814,.00197028,451,5,1,-33665.45,0,0,14620,1146,548,10.89439,24.7436,.567075,2.570114,.0842737,.3322161,.8952579,220,951
-.04034961,.00620049,452,1,1,-925.8256,.70547636,.7997453,834,119,115,7.010791,15.55889,1.808081,3.121394,.1450552,.4292566,.9168631,62,88
-.0404047,.00620566,452,5,1,-926.1935,.61831333,2.190674,834,119,115,7.010791,15.55889,1.808081,3.121394,.1450552,.4292566,.9168631,62,88
-.06364243,.00784144,456,1,1,-1130.666,.20530786,.5615128,1025,112,99,7.692683,14.08219,.4673629,2.18903,.2337057,.2829268,.9062909,21,79
-.06359793,.00786165,456,5,1,-1130.732,,,1025,112,99,7.692683,14.08219,.4673629,2.18903,.2337057,.2829268,.9062909,21,79
,,12,,,,,,9537,,,,,,,,,.9104056,152,755
,,102,,,,,,3183,,,,,,,,,.9117658,71,241
,,103,,,,,,5869,,,,,,,,,.8987313,112,518
,,150,,,,,,887,,,,,,,,,.9223096,15,87
,,188,,,,,,993,,,,,,,,,.8794129,73,95
,,216,,,,,,457,,,,,,,,,.8893357,37,78
,,221,,,,,,487,,,,,,,,,.88613,28,72
,,274,,,,,,2657,,,,,,,,,.9072461,46,174
,,280,,,,,,2071,,,,,,,,,.8920304,34,155
,,293,,,,,,2327,,,,,,,,,.9082913,56,234
,,312,,,,,,4131,,,,,,,,,.8964161,132,421
,,315,,,,,,642,,,,,,,,,.9133193,57,108
,,382,,,,,,1125,,,,,,,,,.8932502,26,91
,,400,,,,,,1783,,,,,,,,,.9057449,39,126
,,412,,,,,,7306,,,,,,,,,.9037971,100,420
,,418,,,,,,826,,,,,,,,,.9046266,43,92
,,440,,,,,,6399,,,,,,,,,.9093635,82,377
,,443,,,,,,2883,,,,,,,,,.8941217,74,246
,,457,,,,,,506,,,,,,,,,.8750946,31,70
