coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1.3055855,.11798217,16,1,1,-3895.522,3,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.5779753,.15485226,16,1,1,-3895.522,5,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
3.0168882,.4137478,16,1,1,-3895.522,20,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.4036897,.12873452,16,1,1,-3895.522,4,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
.9045555,.09421174,16,1,1,-3895.522,2,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
2.1293373,.25140614,16,1,1,-3895.522,10,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
.72409496,.08440936,16,1,1,-3895.522,1,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.5787587,.15436971,16,5,1,-3895.583,5,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
.72349747,.0843459,16,5,1,-3895.583,1,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.404123,.12874467,16,5,1,-3895.583,4,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
2.4264343,.26081211,16,5,1,-3895.583,15,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
.90484432,.09414626,16,5,1,-3895.583,2,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.6332007,.19429598,16,5,1,-3895.583,7,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
2.1290607,.25044579,16,5,1,-3895.583,10,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
1.3052075,.11797249,16,5,1,-3895.583,3,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
3.0162468,.41445406,16,5,1,-3895.583,20,2026,182,134,11.10266,21.48737,.4808415,2.655275,.2472892,.2729516
.63565346,.12091264,18,1,1,-2115.384,1,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.285209,.16591054,18,1,1,-2115.384,3,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
2.4614635,.1638149,18,1,1,-2115.384,15,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.1436859,.13449551,18,1,1,-2115.384,2,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
2.0399353,.1602003,18,1,1,-2115.384,10,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
1.9555612,.16099334,18,1,1,-2115.384,7,1445,92,84,9.829758,20.94653,.5182872,2.830555,.3223462,.2574394
